Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Tajikistan,European Region of WHO,Central Asia,2019,51,12/16/2019,12/22/2019,,26,0,0,0,,2,2,0,0,7,7,9,,No Report
Tajikistan,European Region of WHO,Central Asia,2019,52,12/23/2019,12/29/2019,,19,0,0,0,,1,1,0,0,2,2,3,,No Report
Turkey,European Region of WHO,Western Asia,2019,1,12/31/2018,1/6/2019,,230,0,4,104,,0,108,0,0,0,0,108,,No Report
Turkey,European Region of WHO,Western Asia,2019,2,1/7/2019,1/13/2019,,419,0,11,196,,0,207,0,0,1,1,208,,No Report
Turkey,European Region of WHO,Western Asia,2019,3,1/14/2019,1/20/2019,,355,0,15,143,,0,158,0,0,1,1,159,,No Report
Turkey,European Region of WHO,Western Asia,2019,4,1/21/2019,1/27/2019,,251,0,4,92,,0,96,0,0,2,2,98,,No Report
Turkey,European Region of WHO,Western Asia,2019,5,1/28/2019,2/3/2019,,309,0,14,91,,0,105,0,0,0,0,105,,No Report
Turkey,European Region of WHO,Western Asia,2019,6,2/4/2019,2/10/2019,,181,0,10,45,,0,55,0,0,1,1,56,,No Report
Turkey,European Region of WHO,Western Asia,2019,7,2/11/2019,2/17/2019,,200,0,6,17,,0,23,0,0,4,4,27,,No Report
Turkey,European Region of WHO,Western Asia,2019,8,2/18/2019,2/24/2019,,208,0,5,17,,0,22,0,0,4,4,26,,No Report
Turkey,European Region of WHO,Western Asia,2019,9,2/25/2019,3/3/2019,,223,0,4,12,,0,16,0,0,1,1,17,,No Report
Turkey,European Region of WHO,Western Asia,2019,10,3/4/2019,3/10/2019,,171,0,2,3,,0,5,0,0,9,9,14,,No Report
Turkey,European Region of WHO,Western Asia,2019,11,3/11/2019,3/17/2019,,195,0,4,5,,0,9,0,0,7,7,16,,No Report
Turkey,European Region of WHO,Western Asia,2019,12,3/18/2019,3/24/2019,,135,0,5,0,,0,5,0,0,13,13,18,,No Report
Turkey,European Region of WHO,Western Asia,2019,13,3/25/2019,3/31/2019,,148,0,0,0,,0,0,0,0,11,11,11,,No Report
Turkey,European Region of WHO,Western Asia,2019,14,4/1/2019,4/7/2019,,152,0,8,1,,0,9,0,0,14,14,23,,No Report
Turkey,European Region of WHO,Western Asia,2019,15,4/8/2019,4/14/2019,,135,0,2,1,,0,3,0,0,10,10,13,,No Report
Turkey,European Region of WHO,Western Asia,2019,16,4/15/2019,4/21/2019,,136,0,2,0,,0,2,0,0,12,12,14,,No Report
Turkey,European Region of WHO,Western Asia,2019,17,4/22/2019,4/28/2019,,107,0,0,0,,0,0,0,0,23,23,23,,No Report
Turkey,European Region of WHO,Western Asia,2019,18,4/29/2019,5/5/2019,,93,0,0,0,,0,0,0,0,10,10,10,,No Report
Turkey,European Region of WHO,Western Asia,2019,19,5/6/2019,5/12/2019,,126,0,0,1,,0,1,0,0,31,31,32,,No Report
Turkey,European Region of WHO,Western Asia,2019,20,5/13/2019,5/19/2019,,92,0,0,0,,0,0,0,0,16,16,16,,No Report
Turkey,European Region of WHO,Western Asia,2019,21,5/20/2019,5/26/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,22,5/27/2019,6/2/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,23,6/3/2019,6/9/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,24,6/10/2019,6/16/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,25,6/17/2019,6/23/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,26,6/24/2019,6/30/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,27,7/1/2019,7/7/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,28,7/8/2019,7/14/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,29,7/15/2019,7/21/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,30,7/22/2019,7/28/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,31,7/29/2019,8/4/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,32,8/5/2019,8/11/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,33,8/12/2019,8/18/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,34,8/19/2019,8/25/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,35,8/26/2019,9/1/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,36,9/2/2019,9/8/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,37,9/9/2019,9/15/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,38,9/16/2019,9/22/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,39,9/23/2019,9/29/2019,,,,,,,,,,,,,,,No Report
Turkey,European Region of WHO,Western Asia,2019,40,9/30/2019,10/6/2019,,81,0,0,0,,0,0,0,0,8,8,8,,No Report
Turkey,European Region of WHO,Western Asia,2019,41,10/7/2019,10/13/2019,,107,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkey,European Region of WHO,Western Asia,2019,42,10/14/2019,10/20/2019,,102,0,0,0,,0,0,0,0,2,2,2,,No Report
Turkey,European Region of WHO,Western Asia,2019,43,10/21/2019,10/27/2019,,139,0,0,1,,0,1,0,0,6,6,7,,No Report
Turkey,European Region of WHO,Western Asia,2019,44,10/28/2019,11/3/2019,,106,0,0,0,,0,0,0,0,7,7,7,,No Report
Turkey,European Region of WHO,Western Asia,2019,45,11/4/2019,11/10/2019,,163,0,1,0,,0,1,0,0,3,3,4,,No Report
Turkey,European Region of WHO,Western Asia,2019,46,11/11/2019,11/17/2019,,192,0,1,0,,0,1,0,0,6,6,7,,No Report
Turkey,European Region of WHO,Western Asia,2019,47,11/18/2019,11/24/2019,,211,0,6,0,,0,6,0,0,11,11,17,,No Report
Turkey,European Region of WHO,Western Asia,2019,48,11/25/2019,12/1/2019,,165,0,3,0,,0,3,0,0,5,5,8,,No Report
Turkey,European Region of WHO,Western Asia,2019,49,12/2/2019,12/8/2019,,179,0,14,0,,0,14,0,0,3,3,17,,No Report
Turkey,European Region of WHO,Western Asia,2019,50,12/9/2019,12/15/2019,,240,0,26,0,,0,26,0,0,16,16,42,,No Report
Turkey,European Region of WHO,Western Asia,2019,51,12/16/2019,12/22/2019,,353,0,76,0,,0,76,0,0,25,25,101,,No Report
Turkey,European Region of WHO,Western Asia,2019,52,12/23/2019,12/29/2019,,499,0,141,3,,0,144,0,0,75,75,219,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,1,12/31/2018,1/6/2019,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,2,1/7/2019,1/13/2019,,24,0,0,0,,0,0,0,0,1,1,1,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,3,1/14/2019,1/20/2019,,16,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,4,1/21/2019,1/27/2019,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,5,1/28/2019,2/3/2019,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,6,2/4/2019,2/10/2019,,17,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,7,2/11/2019,2/17/2019,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,8,2/18/2019,2/24/2019,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,9,2/25/2019,3/3/2019,,9,0,0,0,,0,0,0,0,4,4,4,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,10,3/4/2019,3/10/2019,,11,0,0,0,,0,0,0,0,1,1,1,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,11,3/11/2019,3/17/2019,,18,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,12,3/18/2019,3/24/2019,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,13,3/25/2019,3/31/2019,,1,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,14,4/1/2019,4/7/2019,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,15,4/8/2019,4/14/2019,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,16,4/15/2019,4/21/2019,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,17,4/22/2019,4/28/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,18,4/29/2019,5/5/2019,,8,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,19,5/6/2019,5/12/2019,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,20,5/13/2019,5/19/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,21,5/20/2019,5/26/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,22,5/27/2019,6/2/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,23,6/3/2019,6/9/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,24,6/10/2019,6/16/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,25,6/17/2019,6/23/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,26,6/24/2019,6/30/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,27,7/1/2019,7/7/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,28,7/8/2019,7/14/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,29,7/15/2019,7/21/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,30,7/22/2019,7/28/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,31,7/29/2019,8/4/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,32,8/5/2019,8/11/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,33,8/12/2019,8/18/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,34,8/19/2019,8/25/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,35,8/26/2019,9/1/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,36,9/2/2019,9/8/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,37,9/9/2019,9/15/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,38,9/16/2019,9/22/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,39,9/23/2019,9/29/2019,,,,,,,,,,,,,,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,40,9/30/2019,10/6/2019,,11,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,41,10/7/2019,10/13/2019,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,42,10/14/2019,10/20/2019,,9,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,43,10/21/2019,10/27/2019,,10,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,44,10/28/2019,11/3/2019,,20,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,45,11/4/2019,11/10/2019,,8,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,46,11/11/2019,11/17/2019,,11,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,47,11/18/2019,11/24/2019,,10,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,48,11/25/2019,12/1/2019,,15,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,49,12/2/2019,12/8/2019,,19,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,50,12/9/2019,12/15/2019,,14,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,51,12/16/2019,12/22/2019,,14,0,0,0,,0,0,0,0,0,0,0,,No Report
Turkmenistan,European Region of WHO,Central Asia,2019,52,12/23/2019,12/29/2019,,10,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,1,12/31/2018,1/6/2019,,133,0,8,55,,15,78,0,0,0,0,78,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,2,1/7/2019,1/13/2019,,238,0,15,67,,22,104,0,0,0,0,104,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,3,1/14/2019,1/20/2019,,106,0,17,70,,19,106,0,0,0,0,106,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,4,1/21/2019,1/27/2019,,211,0,30,50,,0,80,0,0,0,0,80,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,5,1/28/2019,2/3/2019,,153,0,5,28,,22,55,0,0,0,0,55,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,6,2/4/2019,2/10/2019,,108,0,4,8,,15,27,0,0,0,0,27,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,7,2/11/2019,2/17/2019,,151,0,7,13,,7,27,0,0,1,1,28,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,8,2/18/2019,2/24/2019,,93,0,10,9,,15,34,0,0,0,0,34,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,9,2/25/2019,3/3/2019,,123,0,18,6,,15,39,0,0,0,0,39,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,10,3/4/2019,3/10/2019,,53,0,7,2,,4,13,0,0,0,0,13,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,11,3/11/2019,3/17/2019,,83,0,10,2,,8,20,0,0,0,0,20,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,12,3/18/2019,3/24/2019,,87,0,21,0,,6,27,0,0,0,0,27,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,13,3/25/2019,3/31/2019,,60,0,6,3,,1,10,0,0,0,0,10,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,14,4/1/2019,4/7/2019,,41,0,13,2,,1,16,0,0,0,0,16,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,15,4/8/2019,4/14/2019,,57,0,2,0,,2,4,0,0,0,0,4,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,16,4/15/2019,4/21/2019,,74,0,6,0,,0,6,0,0,0,0,6,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,17,4/22/2019,4/28/2019,,23,0,2,0,,1,3,0,0,0,0,3,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,18,4/29/2019,5/5/2019,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,19,5/6/2019,5/12/2019,,36,0,3,0,,0,3,0,0,0,0,3,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,20,5/13/2019,5/19/2019,,35,0,2,1,,0,3,0,0,0,0,3,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,21,5/20/2019,5/26/2019,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,22,5/27/2019,6/2/2019,,6,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,23,6/3/2019,6/9/2019,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,24,6/10/2019,6/16/2019,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,25,6/17/2019,6/23/2019,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,26,6/24/2019,6/30/2019,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,27,7/1/2019,7/7/2019,,2,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,28,7/8/2019,7/14/2019,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,29,7/15/2019,7/21/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,30,7/22/2019,7/28/2019,,4,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,31,7/29/2019,8/4/2019,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,32,8/5/2019,8/11/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,33,8/12/2019,8/18/2019,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,34,8/19/2019,8/25/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,35,8/26/2019,9/1/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,36,9/2/2019,9/8/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,37,9/9/2019,9/15/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,38,9/16/2019,9/22/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,39,9/23/2019,9/29/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,40,9/30/2019,10/6/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,41,10/7/2019,10/13/2019,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,42,10/14/2019,10/20/2019,,33,0,0,1,,0,1,0,0,1,1,2,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,43,10/21/2019,10/27/2019,,22,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,44,10/28/2019,11/3/2019,,25,0,0,2,,0,2,0,0,0,0,2,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,45,11/4/2019,11/10/2019,,18,0,0,0,,0,0,0,0,0,0,0,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,46,11/11/2019,11/17/2019,,27,0,0,3,,0,3,0,0,0,0,3,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,47,11/18/2019,11/24/2019,,27,0,0,1,,0,1,0,0,0,0,1,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,48,11/25/2019,12/1/2019,,22,0,0,2,,0,2,0,0,0,0,2,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,49,12/2/2019,12/8/2019,,30,0,1,0,,0,1,0,0,1,1,2,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,50,12/9/2019,12/15/2019,,25,0,3,0,,0,3,0,0,0,0,3,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,51,12/16/2019,12/22/2019,,36,0,4,0,,0,4,0,0,0,0,4,,No Report
Ukraine,European Region of WHO,Eastern Europe,2019,52,12/23/2019,12/29/2019,,15,0,5,0,,2,7,0,0,0,0,7,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,1,12/31/2018,1/6/2019,,2550,0,489,25,,1451,1965,0,0,22,22,1987,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,2,1/7/2019,1/13/2019,,2960,0,627,46,,2067,2740,0,0,42,42,2782,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,3,1/14/2019,1/20/2019,,2839,0,569,76,,1979,2624,0,0,31,31,2655,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,4,1/21/2019,1/27/2019,,2704,0,584,68,,2378,3030,0,0,29,29,3059,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,5,1/28/2019,2/3/2019,,2896,0,705,188,,2687,3580,0,0,43,43,3623,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,6,2/4/2019,2/10/2019,,3064,0,883,171,,2961,4015,0,0,19,19,4034,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,7,2/11/2019,2/17/2019,,2921,0,629,195,,3061,3885,0,0,38,38,3923,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,8,2/18/2019,2/24/2019,,2587,0,407,173,,2167,2747,0,0,24,24,2771,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,9,2/25/2019,3/3/2019,,1975,0,182,126,,1390,1698,0,0,21,21,1719,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,10,3/4/2019,3/10/2019,,1889,0,130,120,,940,1190,0,0,15,15,1205,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,11,3/11/2019,3/17/2019,,1624,0,87,108,,695,890,0,0,10,10,900,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,12,3/18/2019,3/24/2019,,1594,0,59,119,,719,897,0,0,12,12,909,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,13,3/25/2019,3/31/2019,,1414,0,26,93,,501,620,0,0,19,19,639,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,14,4/1/2019,4/7/2019,,1584,0,19,152,,431,602,0,0,19,19,621,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,15,4/8/2019,4/14/2019,,1486,0,14,111,,435,560,0,0,15,15,575,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,16,4/15/2019,4/21/2019,,1262,0,5,66,,336,407,0,0,9,9,416,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,17,4/22/2019,4/28/2019,,1192,0,4,56,,331,391,0,0,15,15,406,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,18,4/29/2019,5/5/2019,,1083,0,3,34,,193,230,0,0,14,14,244,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,19,5/6/2019,5/12/2019,,1013,0,0,27,,88,115,0,0,7,7,122,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,20,5/13/2019,5/19/2019,,1031,0,0,31,,94,125,0,0,12,12,137,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,21,5/20/2019,5/26/2019,,1086,0,0,29,,5,34,0,0,1,1,35,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,22,5/27/2019,6/2/2019,,961,0,1,10,,6,17,0,0,1,1,18,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,23,6/3/2019,6/9/2019,,1035,0,4,5,,8,17,0,0,0,0,17,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,24,6/10/2019,6/16/2019,,993,0,11,13,,4,28,0,0,2,2,30,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,25,6/17/2019,6/23/2019,,980,0,2,6,,3,11,0,0,2,2,13,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,26,6/24/2019,6/30/2019,,893,0,2,6,,4,12,0,0,4,4,16,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2019,27,7/1/2019,7/7/2019,,761,0,0,8,,3,11,0,0,0,0,11,,No Report
