,Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Score,Footnote,Measure Start Date,Measure End Date,Location
3711,050093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,FRESNO,(559) 450-3000,SSI - Colon Surgery: Lower Confidence Limit,HAI_3_CILOWER,No Different than National Benchmark,0.269,,07/01/2018,06/30/2019,POINT (-119.765878 36.837102)
3712,040017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,(870) 414-4000,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,No Different than National Benchmark,10262,,07/01/2018,06/30/2019,POINT (-93.107148 36.236281)
3713,050393,PIH HOSPITAL - DOWNEY,11500 BROOKSHIRE AVENUE,DOWNEY,CA,90241,LOS ANGELES,(526) 904-5000,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,21.111,,07/01/2018,06/30/2019,POINT (-118.131703 33.935563)
3714,030012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,YAVAPAI,(928) 445-2700,SSI - Abdominal Hysterectomy: Lower Confidence Limit,HAI_4_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-112.482065 34.55938)
3715,010065,RUSSELL MEDICAL CENTER,3316 HIGHWAY 280,ALEXANDER CITY,AL,35010,TALLAPOOSA,(256) 329-7100,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-85.968394 32.93103)
3716,030023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,86001,COCONINO,(928) 779-3366,Central Line Associated Bloodstream Infection: Number of Device Days,HAI_1_DOPC,Better than the National Benchmark,8347,,07/01/2018,06/30/2019,POINT (-111.644835 35.209534)
3717,050517,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11TH ST,VICTORVILLE,CA,92392,SAN BERNARDINO,(760) 245-8691,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,Better than the National Benchmark,19181,,07/01/2018,06/30/2019,POINT (-117.292518 34.52897)
3718,050063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,LOS ANGELES,(213) 413-3000,Central Line Associated Bloodstream Infection (ICU + select Wards): Observed Cases,HAI_1_NUMERATOR,Worse than the National Benchmark,12,,07/01/2018,06/30/2019,POINT (-118.291753 34.096116)
3719,010109,PICKENS COUNTY MEDICAL CENTER,241 ROBERT K WILSON DRIVE,CARROLLTON,AL,35447,PICKENS,(205) 367-8111,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,Not Available,0.429,,07/01/2018,06/30/2019,POINT (-88.089673 33.274807)
3720,050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,SSI - Colon Surgery,HAI_3_SIR,No Different than National Benchmark,1.078,,07/01/2018,06/30/2019,POINT (-118.533216 34.220789)
3721,030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,(520) 469-8100,SSI - Colon Surgery: Predicted Cases,HAI_3_ELIGCASES,Better than the National Benchmark,4.861,,07/01/2018,06/30/2019,POINT (-111.012054 32.319581)
3722,050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,No Different than National Benchmark,3,,07/01/2018,06/30/2019,POINT (-118.486315 34.027776)
3723,050226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,1111 W LA PALMA AVENUE,ANAHEIM,CA,92801,ORANGE,(714) 774-1450,SSI - Colon Surgery: Number of Procedures,HAI_3_DOPC,No Different than National Benchmark,59,,07/01/2018,06/30/2019,POINT (-117.933934 33.847138)
3724,05020F,NH Camp Pendleton,200 Mercy Circle,Camp Pendleton,CA,92055,SAN DIEGO,(760) 725-1288,SSI - Colon Surgery: Upper Confidence Limit,HAI_3_CIUPPER,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-117.389926 33.221373)
3725,010139,BROOKWOOD BAPTIST MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,JEFFERSON,(205) 877-1000,Clostridium Difficile (C.Diff): Patient Days,HAI_6_DOPC,Better than the National Benchmark,67119,,07/01/2018,06/30/2019,POINT (-86.77685 33.46291)
3726,050103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,LOS ANGELES,(323) 268-5000,SSI - Colon Surgery,HAI_3_SIR,No Different than National Benchmark,0.000,,07/01/2018,06/30/2019,
3727,031311,LITTLE COLORADO MEDICAL CENTER,1501 NORTH WILLIAMSON AVENUE,WINSLOW,AZ,86047,NAVAJO,(928) 289-4691,SSI - Abdominal Hysterectomy: Observed Cases,HAI_4_NUMERATOR,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-110.691742 35.035455)
3728,010073,CLAY COUNTY HOSPITAL,83825 HIGHWAY 9    P O BOX 1270,ASHLAND,AL,36251,CLAY,(256) 354-2131,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-85.823789 33.276548)
3729,050149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,1401 SOUTH GRAND AVENUE,LOS ANGELES,CA,90015,LOS ANGELES,(213) 748-2411,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,HAI_2_CIUPPER,No Different than National Benchmark,1.881,,07/01/2018,06/30/2019,POINT (-118.265363 34.037212)
3730,050546,PORTERVILLE DEVELOPMENTAL CENTER,26501 AVENUE 140,PORTERVILLE,CA,93257,TULARE,(559) 782-2222,SSI - Abdominal Hysterectomy: Predicted Cases,HAI_4_ELIGCASES,Not Available,Not Available,19,07/01/2018,06/30/2019,POINT (-118.980483 36.043908)
3731,040020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,(870) 972-4100,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,No Different than National Benchmark,13.153,,07/01/2018,06/30/2019,POINT (-90.702142 35.837478)
3732,050039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,(530) 332-7300,Clostridium Difficile (C.Diff): Lower Confidence Limit,HAI_6_CILOWER,No Different than National Benchmark,0.906,,07/01/2018,06/30/2019,POINT (-121.849128 39.742284)
3733,040152,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL,3873 NORTH PARKVIEW DRIVE,FAYETTEVILLE,AR,72703,WASHINGTON,(479) 571-7002,Clostridium Difficile (C.Diff): Lower Confidence Limit,HAI_6_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-94.13373 36.12133)
3734,010095,HALE COUNTY HOSPITAL,508 GREEN STREET,GREENSBORO,AL,36744,HALE,(334) 624-3024,SSI - Colon Surgery: Lower Confidence Limit,HAI_3_CILOWER,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-87.018633 32.412098)
3735,030119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85297,MARICOPA,(480) 728-8000,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,HAI_2_CILOWER,No Different than National Benchmark,0.134,,07/01/2018,06/30/2019,POINT (-111.755311 33.286661)
3736,050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,MRSA Bacteremia: Patient Days,HAI_5_DOPC,No Different than National Benchmark,82220,,07/01/2018,06/30/2019,POINT (-118.486315 34.027776)
3737,010022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,(256) 927-5531,MRSA Bacteremia: Upper Confidence Limit,HAI_5_CIUPPER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-85.65142 34.162761)
3738,010046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,(256) 543-5200,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,HAI_2_CILOWER,Better than the National Benchmark,--,8,07/01/2018,06/30/2019,POINT (-86.004086 34.003811)
3739,040072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ST,STUTTGART,AR,72160,ARKANSAS,(870) 673-3511,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Not Available,0.110,,07/01/2018,06/30/2019,POINT (-91.557572 34.517773)
3740,050586,CHINO VALLEY MEDICAL CENTER,5451 WALNUT AVE,CHINO,CA,91710,SAN BERNARDINO,(909) 627-6111,SSI - Abdominal Hysterectomy: Predicted Cases,HAI_4_ELIGCASES,Not Available,0.080,,07/01/2018,06/30/2019,POINT (-117.685988 34.026351)
3741,041311,HOWARD MEMORIAL HOSPITAL,130 MEDICAL CIRCLE,NASHVILLE,AR,71852,HOWARD,(870) 845-4400,Clostridium Difficile (C.Diff),HAI_6_SIR,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-93.880772 33.950926)
3742,010102,J PAUL JONES HOSPITAL,317 MCWILLIAMS AVENUE,CAMDEN,AL,36726,WILCOX,(334) 682-4131,SSI - Abdominal Hysterectomy: Lower Confidence Limit,HAI_4_CILOWER,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-87.299424 31.996611)
3743,030138,WESTERN REGIONAL MEDICAL CENTER,14200 WEST CELEBRATE LIFE WAY,GOODYEAR,AZ,85338,MARICOPA,(623) 207-3518,MRSA Bacteremia,HAI_5_SIR,Not Available,Not Available,"3, 13",07/01/2018,06/30/2019,POINT (-112.362571 33.452804)
3744,040011,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,DANVILLE,AR,72833,YELL,(479) 495-2241,Central Line Associated Bloodstream Infection (ICU + select Wards): Predicted Cases,HAI_1_ELIGCASES,Not Available,0.055,,07/01/2018,06/30/2019,POINT (-93.388543 35.054823)
3745,040016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,(501) 686-5000,Central Line Associated Bloodstream Infection (ICU + select Wards): Observed Cases,HAI_1_NUMERATOR,Better than the National Benchmark,13,,07/01/2018,06/30/2019,POINT (-92.320998 34.751583)
3746,041323,ASHLEY COUNTY MEDICAL CENTER,1015 UNITY ROAD,CROSSETT,AR,71635,ASHLEY,(870) 364-4111,Catheter Associated Urinary Tract Infections (ICU + select Wards),HAI_2_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-91.93878 33.137206)
3747,050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,(707) 464-8880,Catheter Associated Urinary Tract Infections (ICU + select Wards): Observed Cases,HAI_2_NUMERATOR,Not Available,0,,07/01/2018,06/30/2019,POINT (-124.194144 41.772698)
3748,050276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,CA,94553,CONTRA COSTA,(925) 370-5000,Catheter Associated Urinary Tract Infections (ICU + select Wards): Observed Cases,HAI_2_NUMERATOR,No Different than National Benchmark,4,,07/01/2018,06/30/2019,POINT (-122.130891 38.006467)
3749,031315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,118 SOUTH MOUNTAIN AVENUE,SPRINGERVILLE,AZ,85938,APACHE,(928) 333-4368,Central Line Associated Bloodstream Infection: Number of Device Days,HAI_1_DOPC,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-109.286545 34.132136)
3750,050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,Catheter Associated Urinary Tract Infections (ICU + select Wards): Number of Urinary Catheter Days,HAI_2_DOPC,No Different than National Benchmark,14071,,07/01/2018,06/30/2019,POINT (-117.076186 33.125937)
3751,050315,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,BAKERSFIELD,CA,93306,KERN,(661) 326-2000,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,HAI_1_CILOWER,No Different than National Benchmark,0.382,,07/01/2018,06/30/2019,POINT (-118.967546 35.380964)
3752,050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,SSI - Abdominal Hysterectomy: Lower Confidence Limit,HAI_4_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-122.299406 37.530116)
3753,050528,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,LOS BANOS,CA,93635,MERCED,(209) 826-0591,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,HAI_1_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-120.859407 37.063431)
3754,050078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,90732,LOS ANGELES,(310) 832-3311,SSI - Abdominal Hysterectomy: Upper Confidence Limit,HAI_4_CIUPPER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-118.305005 33.737928)
3755,030012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,YAVAPAI,(928) 445-2700,Central Line Associated Bloodstream Infection (ICU + select Wards): Predicted Cases,HAI_1_ELIGCASES,Better than the National Benchmark,3.943,,07/01/2018,06/30/2019,POINT (-112.482065 34.55938)
3756,041309,LAWRENCE MEMORIAL HOSPITAL,1309 WEST MAIN STREET,WALNUT RIDGE,AR,72476,LAWRENCE,(870) 886-1200,Central Line Associated Bloodstream Infection (ICU + select Wards),HAI_1_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-90.966982 36.074701)
3757,030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,(480) 321-2000,Catheter Associated Urinary Tract Infections (ICU + select Wards): Predicted Cases,HAI_2_ELIGCASES,No Different than National Benchmark,5.646,,07/01/2018,06/30/2019,POINT (-111.688045 33.410465)
3758,030111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,TUCSON,AZ,85713,PIMA,(520) 874-2000,MRSA Bacteremia: Lower Confidence Limit,HAI_5_CILOWER,No Different than National Benchmark,0.016,,07/01/2018,06/30/2019,POINT (-110.930891 32.177882)
3759,050127,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,WOODLAND,CA,95695,YOLO,(530) 662-3961,SSI - Colon Surgery: Predicted Cases,HAI_3_ELIGCASES,No Different than National Benchmark,1.139,,07/01/2018,06/30/2019,POINT (-121.793403 38.664344)
3760,050444,MERCY MEDICAL CENTER,333 MERCY AVENUE,MERCED,CA,95340,MERCED,(209) 564-5000,SSI - Colon Surgery: Predicted Cases,HAI_3_ELIGCASES,No Different than National Benchmark,2.997,,07/01/2018,06/30/2019,POINT (-120.465214 37.340122)
3761,050225,ADVENTIST HEALTH FEATHER RIVER,5974 PENTZ ROAD,PARADISE,CA,95969,BUTTE,(530) 877-9361,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,HAI_2_CIUPPER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-121.572305 39.756161)
3762,050663,LOS ANGELES COMMUNITY HOSPITAL,4081 E OLYMPIC BLVD,LOS ANGELES,CA,90023,LOS ANGELES,(323) 267-0477,SSI - Abdominal Hysterectomy: Observed Cases,HAI_4_NUMERATOR,Not Available,0,,07/01/2018,06/30/2019,POINT (-118.186461 34.018874)
3763,031307,PARKER INDIAN HEALTH CENTER,12033 AGENCY ROAD,PARKER,AZ,85344,LAPAZ,(928) 669-2137,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,HAI_2_CIUPPER,Not Available,Not Available,5,07/01/2018,06/30/2019,POINT (-114.301314 34.146494)
3764,050281,ALHAMBRA HOSPITAL MEDICAL CENTER,100 S RAYMOND AVE,ALHAMBRA,CA,91801,LOS ANGELES,(626) 570-1606,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Not Available,0.739,,07/01/2018,06/30/2019,POINT (-118.145017 34.090156)
3765,041305,MERCY HOSPITAL WALDRON,1341 WEST SIXTH STREET,WALDRON,AR,72958,SCOTT,(479) 637-4135,Central Line Associated Bloodstream Infection (ICU + select Wards): Predicted Cases,HAI_1_ELIGCASES,Not Available,0.069,,07/01/2018,06/30/2019,POINT (-94.106078 34.896785)
3766,031304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,AZ,86040,COCONINO,(928) 645-2424,Catheter Associated Urinary Tract Infections (ICU + select Wards): Observed Cases,HAI_2_NUMERATOR,Not Available,0,,07/01/2018,06/30/2019,POINT (-111.463186 36.91696)
3767,050502,SAINT VINCENT MEDICAL CENTER,2131 W 3RD ST,LOS ANGELES,CA,90057,LOS ANGELES,(213) 484-7111,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,HAI_2_CIUPPER,No Different than National Benchmark,1.911,,07/01/2018,06/30/2019,POINT (-118.273665 34.06319)
3768,030061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,MARICOPA,(623) 832-4000,SSI - Abdominal Hysterectomy: Number of Procedures,HAI_4_DOPC,Not Available,95,,07/01/2018,06/30/2019,POINT (-112.282538 33.604798)
3769,050641,EAST LOS ANGELES DOCTORS HOSPITAL,4060 WHITTIER BLVD,LOS ANGELES,CA,90023,LOS ANGELES,(323) 268-5514,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,Better than the National Benchmark,5.209,,07/01/2018,06/30/2019,POINT (-118.184285 34.02393)
3770,050329,CORONA REGIONAL MEDICAL CENTER,800 SOUTH MAIN STREET,CORONA,CA,92882,RIVERSIDE,(951) 737-4343,SSI - Colon Surgery: Upper Confidence Limit,HAI_3_CIUPPER,No Different than National Benchmark,3.746,,07/01/2018,06/30/2019,POINT (-117.566768 33.873327)
3771,010158,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,RUSSELLVILLE,AL,35653,FRANKLIN,(256) 332-1611,Clostridium Difficile (C.Diff): Upper Confidence Limit,HAI_6_CIUPPER,No Different than National Benchmark,1.010,,07/01/2018,06/30/2019,POINT (-87.717585 34.511165)
3772,050588,SAN DIMAS COMMUNITY HOSPITAL,1350 W COVINA BLVD,SAN DIMAS,CA,91773,LOS ANGELES,(909) 599-6811,Clostridium Difficile (C.Diff): Lower Confidence Limit,HAI_6_CILOWER,Better than the National Benchmark,--,8,07/01/2018,06/30/2019,POINT (-117.835006 34.099423)
3773,050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,(916) 973-5000,MRSA Bacteremia: Lower Confidence Limit,HAI_5_CILOWER,No Different than National Benchmark,0.253,,07/01/2018,06/30/2019,POINT (-121.392238 38.602162)
3774,050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,SSI - Colon Surgery: Predicted Cases,HAI_3_ELIGCASES,Not Available,0.262,,07/01/2018,06/30/2019,POINT (-117.083243 32.686336)
3775,050137,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,13652 CANTARA ST,PANORAMA CITY,CA,91402,LOS ANGELES,(818) 375-3333,Central Line Associated Bloodstream Infection (ICU + select Wards),HAI_1_SIR,No Different than National Benchmark,1.074,,07/01/2018,06/30/2019,POINT (-118.430299 34.219847)
3776,050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,Central Line Associated Bloodstream Infection (ICU + select Wards),HAI_1_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-124.090847 40.903309)
3777,050281,ALHAMBRA HOSPITAL MEDICAL CENTER,100 S RAYMOND AVE,ALHAMBRA,CA,91801,LOS ANGELES,(626) 570-1606,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,Better than the National Benchmark,9.532,,07/01/2018,06/30/2019,POINT (-118.145017 34.090156)
3778,050296,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,CA,95023,SAN BENITO,(831) 637-5711,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,HAI_2_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-121.38662 36.835122)
3779,050581,LAKEWOOD REGIONAL MEDICAL CENTER,3700 E SOUTH ST,LAKEWOOD,CA,90712,LOS ANGELES,(562) 602-6751,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,HAI_2_CILOWER,No Different than National Benchmark,0.195,,07/01/2018,06/30/2019,POINT (-118.148749 33.860223)
3780,050239,GLENDALE ADVENTIST MEDICAL CENTER,1509 E WILSON TERRACE,GLENDALE,CA,91206,LOS ANGELES,(818) 409-8202,Catheter Associated Urinary Tract Infections (ICU + select Wards): Number of Urinary Catheter Days,HAI_2_DOPC,No Different than National Benchmark,10602,,07/01/2018,06/30/2019,POINT (-118.230354 34.149161)
3781,031313,HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,AZ,85621,SANTA CRUZ,(520) 285-3000,MRSA Bacteremia: Predicted Cases,HAI_5_ELIGCASES,Not Available,0.077,,07/01/2018,06/30/2019,POINT (-110.958734 31.341118)
3782,050537,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,CA,95616,YOLO,(530) 756-6440,Clostridium Difficile (C.Diff): Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,5.645,,07/01/2018,06/30/2019,POINT (-121.772522 38.562923)
3783,050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,(408) 885-5000,Clostridium Difficile (C.Diff): Lower Confidence Limit,HAI_6_CILOWER,No Different than National Benchmark,0.713,,07/01/2018,06/30/2019,POINT (-121.931888 37.313702)
3784,010086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,FAYETTE,(205) 487-7736,Central Line Associated Bloodstream Infection (ICU + select Wards): Predicted Cases,HAI_1_ELIGCASES,Not Available,0.160,,07/01/2018,06/30/2019,POINT (-87.824507 33.929316)
3785,041302,DARDANELLE HOSPITAL,200 NORTH THIRD STREET,DARDANELLE,AR,72834,YELL,(479) 229-4677,Catheter Associated Urinary Tract Infections (ICU + select Wards): Number of Urinary Catheter Days,HAI_2_DOPC,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-93.156987 35.220917)
3786,010005,MARSHALL MEDICAL CENTERS,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,(256) 593-8310,Catheter Associated Urinary Tract Infections (ICU + select Wards): Observed Cases,HAI_2_NUMERATOR,No Different than National Benchmark,7,,07/01/2018,06/30/2019,
3787,050528,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,LOS BANOS,CA,93635,MERCED,(209) 826-0591,MRSA Bacteremia: Upper Confidence Limit,HAI_5_CIUPPER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-120.859407 37.063431)
3788,050101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,SOLANO,(707) 554-5280,SSI - Colon Surgery: Predicted Cases,HAI_3_ELIGCASES,No Different than National Benchmark,2.136,,07/01/2018,06/30/2019,POINT (-122.238105 38.130893)
3789,031314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,GLOBE,AZ,85501,GILA,(928) 402-1122,Catheter Associated Urinary Tract Infections (ICU + select Wards),HAI_2_SIR,Not Available,Not Available,12,07/01/2018,06/30/2019,POINT (-110.826224 33.407206)
3790,050506,SIERRA VISTA REGIONAL MEDICAL CENTER,1010 MURRAY ST,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,(805) 546-7600,MRSA Bacteremia: Lower Confidence Limit,HAI_5_CILOWER,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-120.666174 35.290966)
3791,010090,PROVIDENCE HOSPITAL,6801 AIRPORT BOULEVARD,MOBILE,AL,36608,MOBILE,(251) 633-1000,MRSA Bacteremia: Upper Confidence Limit,HAI_5_CIUPPER,No Different than National Benchmark,2.952,,07/01/2018,06/30/2019,POINT (-88.198329 30.68169)
3792,030036,CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,CHANDLER,AZ,85224,MARICOPA,(480) 728-3000,MRSA Bacteremia: Observed Cases,HAI_5_NUMERATOR,No Different than National Benchmark,3,,07/01/2018,06/30/2019,POINT (-111.873508 33.298691)
3793,050158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,LOS ANGELES,(818) 995-5000,SSI - Abdominal Hysterectomy,HAI_4_SIR,Not Available,Not Available,13,07/01/2018,06/30/2019,POINT (-118.486948 34.156826)
3794,050140,KAISER FOUNDATION HOSPITAL FONTANA,9961 SIERRA AVE,FONTANA,CA,92335,SAN BERNARDINO,(909) 427-5500,MRSA Bacteremia,HAI_5_SIR,No Different than National Benchmark,0.471,,07/01/2018,06/30/2019,POINT (-117.433458 34.072271)
